MARCA_ITV,MODELO_ITV,PROVINCIA_VEH,CILINDRADA_ITV,COUNT
"TRIUMPH","BONNEVILLE T120 ELVIS","Valencia/València","1200",1
"TRIUMPH","CE7 TIGER 900 RALLY","Bizkaia","888",1
"TRIUMPH","DAYTONA 660","Bizkaia","660",1
"TRIUMPH","DAYTONA 660","Cádiz","660",2
"TRIUMPH","DAYTONA 660","Gipuzkoa","660",1
"TRIUMPH","DAYTONA 660","Madrid","660",4
"TRIUMPH","DAYTONA 660","Málaga","660",1
"TRIUMPH","DAYTONA 660","Palencia","660",1
"TRIUMPH","DAYTONA 660","Valencia/València","660",1
"TRIUMPH","ROCKET 3 GT SPECIAL ED","Murcia","2458",1
"TRIUMPH","ROCKET 3 R SPECIAL EDI","Barcelona","2458",1
"TRIUMPH","ROCKET 3 STORM GT","Illes Balears","2458",1
"TRIUMPH","ROCKET 3 STORM GT","Madrid","2458",1
"TRIUMPH","ROCKET 3 STORM GT","Palmas (Las)","2458",1
"TRIUMPH","ROCKET 3 STORM R","Cádiz","2458",1
"TRIUMPH","ROCKET 3 STORM R","Illes Balears","2458",1
"TRIUMPH","ROCKET 3 STORM R","Rioja (La)","2458",1
"TRIUMPH","ROCKET 3 STORM R","Zaragoza","2458",1
"TRIUMPH","SCRAMBLER 1200 X","Barcelona","1200",1
"TRIUMPH","SCRAMBLER 1200 X","Cádiz","1200",1
"TRIUMPH","SCRAMBLER 1200 X","Illes Balears","1200",1
"TRIUMPH","SCRAMBLER 1200 X","Madrid","1200",1
"TRIUMPH","SCRAMBLER 1200 XE","Madrid","1200",1
"TRIUMPH","SCRAMBLER 1200 XE","Palencia","1200",1
"TRIUMPH","SCRAMBLER 400 X","Alicante/Alacant","398",1
"TRIUMPH","SCRAMBLER 400 X","Almería","398",2
"TRIUMPH","SCRAMBLER 400 X","Barcelona","398",4
"TRIUMPH","SCRAMBLER 400 X","Bizkaia","398",2
"TRIUMPH","SCRAMBLER 400 X","Burgos","398",1
"TRIUMPH","SCRAMBLER 400 X","Cantabria","398",1
"TRIUMPH","SCRAMBLER 400 X","Girona","398",1
"TRIUMPH","SCRAMBLER 400 X","Granada","398",1
"TRIUMPH","SCRAMBLER 400 X","Illes Balears","398",2
"TRIUMPH","SCRAMBLER 400 X","Madrid","398",6
"TRIUMPH","SCRAMBLER 400 X","Málaga","398",4
"TRIUMPH","SCRAMBLER 400 X","Murcia","398",2
"TRIUMPH","SCRAMBLER 400 X","Palmas (Las)","398",1
"TRIUMPH","SCRAMBLER 400 X","Santa Cruz de Tenerife","398",1
"TRIUMPH","SCRAMBLER 400 X","Sevilla","398",3
"TRIUMPH","SCRAMBLER 400 X","Tarragona","398",3
"TRIUMPH","SCRAMBLER 400 X","Valencia/València","398",2
"TRIUMPH","SCRAMBLER 900","Bizkaia","900",1
"TRIUMPH","SCRAMBLER 900","Madrid","900",1
"TRIUMPH","SCRAMBLER 900","Murcia","900",1
"TRIUMPH","SCRAMBLER 900","Palmas (Las)","900",1
"TRIUMPH","SCRAMBLER 900","Sevilla","900",1
"TRIUMPH","SPEED 400","Alicante/Alacant","398",1
"TRIUMPH","SPEED 400","Asturias","398",3
"TRIUMPH","SPEED 400","Ávila","398",1
"TRIUMPH","SPEED 400","Barcelona","398",4
"TRIUMPH","SPEED 400","Bizkaia","398",1
"TRIUMPH","SPEED 400","Cádiz","398",1
"TRIUMPH","SPEED 400","Coruña (A)","398",2
"TRIUMPH","SPEED 400","Gipuzkoa","398",1
"TRIUMPH","SPEED 400","Granada","398",1
"TRIUMPH","SPEED 400","Illes Balears","398",2
"TRIUMPH","SPEED 400","Lleida","398",1
"TRIUMPH","SPEED 400","Madrid","398",3
"TRIUMPH","SPEED 400","Málaga","398",2
"TRIUMPH","SPEED 400","Palmas (Las)","398",2
"TRIUMPH","SPEED 400","Pontevedra","398",1
"TRIUMPH","SPEED 400","Rioja (La)","398",1
"TRIUMPH","SPEED 400","Santa Cruz de Tenerife","398",2
"TRIUMPH","SPEED 400","Sevilla","398",2
"TRIUMPH","SPEED 400","Tarragona","398",1
"TRIUMPH","SPEED 400","Valencia/València","398",2
"TRIUMPH","SPEED 400","Zaragoza","398",2
"TRIUMPH","SPEED TRIPLE RR","Alicante/Alacant","1160",2
"TRIUMPH","SPEED TRIPLE RR","Madrid","1160",1
"TRIUMPH","SPEED TRIPLE RS","Albacete","1160",1
"TRIUMPH","SPEED TRIPLE RS","Asturias","1160",1
"TRIUMPH","SPEED TRIPLE RS","Barcelona","1160",2
"TRIUMPH","SPEED TRIPLE RS","Madrid","1160",1
"TRIUMPH","SPEED TRIPLE RS","Santa Cruz de Tenerife","1160",1
"TRIUMPH","SPEED TRIPLE RS","Valencia/València","1160",1
"TRIUMPH","SPEED TWIN","Madrid","1200",1
"TRIUMPH","SPEED TWIN 1200","Zaragoza","1200",1
"TRIUMPH","SPEED TWIN 1200 RS","Illes Balears","1200",2
"TRIUMPH","SPEED TWIN 1200 RS","Santa Cruz de Tenerife","1200",1
"TRIUMPH","SPEED TWIN 900","Alicante/Alacant","900",2
"TRIUMPH","SPEED TWIN 900","Barcelona","900",6
"TRIUMPH","SPEED TWIN 900","Bizkaia","900",1
"TRIUMPH","SPEED TWIN 900","Burgos","900",1
"TRIUMPH","SPEED TWIN 900","Girona","900",1
"TRIUMPH","SPEED TWIN 900","Huelva","900",1
"TRIUMPH","SPEED TWIN 900","Illes Balears","900",1
"TRIUMPH","SPEED TWIN 900","Madrid","900",2
"TRIUMPH","SPEED TWIN 900","Málaga","900",1
"TRIUMPH","SPEED TWIN 900","Palmas (Las)","900",1
"TRIUMPH","SPEED TWIN 900","Pontevedra","900",1
"TRIUMPH","SPEED TWIN 900","Santa Cruz de Tenerife","900",1
"TRIUMPH","SPEED TWIN 900","Valencia/València","900",1
"TRIUMPH","SPEED TWIN 900","Valladolid","900",1
"TRIUMPH","SPEED TWIN 900","Zaragoza","900",1
"TRIUMPH","STREET TRIPLE R","Cantabria","765",1
"TRIUMPH","STREET TRIPLE R","Gipuzkoa","765",1
"TRIUMPH","STREET TRIPLE R","Girona","765",2
"TRIUMPH","STREET TRIPLE R","León","765",1
"TRIUMPH","STREET TRIPLE R","Lleida","765",1
"TRIUMPH","STREET TRIPLE R","Madrid","765",3
"TRIUMPH","STREET TRIPLE R","Murcia","765",1
"TRIUMPH","STREET TRIPLE R (A2)","Albacete","765",1
"TRIUMPH","STREET TRIPLE R (A2)","Alicante/Alacant","765",1
"TRIUMPH","STREET TRIPLE R (A2)","Barcelona","765",3
"TRIUMPH","STREET TRIPLE R (A2)","Cantabria","765",1
"TRIUMPH","STREET TRIPLE R (A2)","Illes Balears","765",1
"TRIUMPH","STREET TRIPLE R (A2)","Madrid","765",2
"TRIUMPH","STREET TRIPLE R (A2)","Málaga","765",2
"TRIUMPH","STREET TRIPLE R (A2)","Navarra","765",1
"TRIUMPH","STREET TRIPLE R (A2)","Santa Cruz de Tenerife","765",1
"TRIUMPH","STREET TRIPLE R (A2)","Sevilla","765",1
"TRIUMPH","STREET TRIPLE R (A2)","Valencia/València","765",1
"TRIUMPH","STREET TRIPLE RS","Alicante/Alacant","765",1
"TRIUMPH","STREET TRIPLE RS","Asturias","765",1
"TRIUMPH","STREET TRIPLE RS","Barcelona","765",5
"TRIUMPH","STREET TRIPLE RS","Gipuzkoa","765",1
"TRIUMPH","STREET TRIPLE RS","Illes Balears","765",1
"TRIUMPH","STREET TRIPLE RS","Lleida","765",1
"TRIUMPH","STREET TRIPLE RS","Madrid","765",5
"TRIUMPH","STREET TRIPLE RS","Málaga","765",1
"TRIUMPH","STREET TRIPLE RS","Murcia","765",1
"TRIUMPH","STREET TRIPLE RS","Navarra","765",1
"TRIUMPH","STREET TRIPLE RS","Palmas (Las)","765",1
"TRIUMPH","STREET TRIPLE RS","Santa Cruz de Tenerife","765",1
"TRIUMPH","STREET TRIPLE RS","Valladolid","765",1
"TRIUMPH","STREET TRIPLE RS","Zaragoza","765",1
"TRIUMPH","TF250-E","Alicante/Alacant","250",1
"TRIUMPH","TF250-E","Madrid","250",3
"TRIUMPH","TF250-E","Málaga","250",1
"TRIUMPH","TIGER 1200 GT EXPLORER","Almería","1160",1
"TRIUMPH","TIGER 1200 GT EXPLORER","Barcelona","1160",1
"TRIUMPH","TIGER 1200 GT EXPLORER","Lleida","1160",1
"TRIUMPH","TIGER 1200 GT EXPLORER","Madrid","1160",1
"TRIUMPH","TIGER 1200 GT EXPLORER","Valencia/València","1160",1
"TRIUMPH","TIGER 1200 GT EXPLORER","Valladolid","1160",1
"TRIUMPH","TIGER 1200 GT PRO","Alicante/Alacant","1160",1
"TRIUMPH","TIGER 1200 GT PRO","Huelva","1160",1
"TRIUMPH","TIGER 1200 GT PRO","Lleida","1160",1
"TRIUMPH","TIGER 1200 GT PRO","Madrid","1160",5
"TRIUMPH","TIGER 1200 GT PRO","Pontevedra","1160",2
"TRIUMPH","TIGER 1200 GT PRO","Sevilla","1160",1
"TRIUMPH","TIGER 1200 RALLY EXPLO","Melilla","1160",1
"TRIUMPH","TIGER 1200 RALLY PRO","Illes Balears","1160",2
"TRIUMPH","TIGER 1200 RALLY PRO","Valencia/València","1160",1
"TRIUMPH","TIGER 850 SPORT","Barcelona","888",1
"TRIUMPH","TIGER 850 SPORT","Cantabria","888",1
"TRIUMPH","TIGER 900 GT","Barcelona","888",2
"TRIUMPH","TIGER 900 GT ARAGON ED","Madrid","888",1
"TRIUMPH","TIGER 900 GT PRO","Alicante/Alacant","888",3
"TRIUMPH","TIGER 900 GT PRO","Badajoz","888",1
"TRIUMPH","TIGER 900 GT PRO","Barcelona","888",7
"TRIUMPH","TIGER 900 GT PRO","Bizkaia","888",1
"TRIUMPH","TIGER 900 GT PRO","Burgos","888",1
"TRIUMPH","TIGER 900 GT PRO","Cádiz","888",1
"TRIUMPH","TIGER 900 GT PRO","Girona","888",2
"TRIUMPH","TIGER 900 GT PRO","Granada","888",1
"TRIUMPH","TIGER 900 GT PRO","Huelva","888",1
"TRIUMPH","TIGER 900 GT PRO","Illes Balears","888",1
"TRIUMPH","TIGER 900 GT PRO","Madrid","888",10
"TRIUMPH","TIGER 900 GT PRO","Málaga","888",1
"TRIUMPH","TIGER 900 GT PRO","Murcia","888",2
"TRIUMPH","TIGER 900 GT PRO","Pontevedra","888",1
"TRIUMPH","TIGER 900 GT PRO","Salamanca","888",1
"TRIUMPH","TIGER 900 GT PRO","Sevilla","888",1
"TRIUMPH","TIGER 900 GT PRO","Tarragona","888",1
"TRIUMPH","TIGER 900 GT PRO","Valencia/València","888",4
"TRIUMPH","TIGER 900 RALLY PRO","Álava/Araba","888",1
"TRIUMPH","TIGER 900 RALLY PRO","Barcelona","888",2
"TRIUMPH","TIGER 900 RALLY PRO","Cantabria","888",1
"TRIUMPH","TIGER 900 RALLY PRO","Gipuzkoa","888",1
"TRIUMPH","TIGER 900 RALLY PRO","Girona","888",1
"TRIUMPH","TIGER 900 RALLY PRO","Illes Balears","888",1
"TRIUMPH","TIGER 900 RALLY PRO","Lleida","888",1
"TRIUMPH","TIGER 900 RALLY PRO","Murcia","888",1
"TRIUMPH","TIGER 900 RALLY PRO","Palmas (Las)","888",1
"TRIUMPH","TIGER 900 RALLY PRO","Tarragona","888",1
"TRIUMPH","TIGER 900 RALLY PRO","Zaragoza","888",1
"TRIUMPH","TIGER SPORT","Almería","660",1
"TRIUMPH","TIGER SPORT","Barcelona","660",5
"TRIUMPH","TIGER SPORT","Bizkaia","660",1
"TRIUMPH","TIGER SPORT","Burgos","660",1
"TRIUMPH","TIGER SPORT","Cantabria","660",1
"TRIUMPH","TIGER SPORT","Coruña (A)","660",1
"TRIUMPH","TIGER SPORT","Girona","660",1
"TRIUMPH","TIGER SPORT","Granada","660",1
"TRIUMPH","TIGER SPORT","Guadalajara","660",1
"TRIUMPH","TIGER SPORT","Illes Balears","660",1
"TRIUMPH","TIGER SPORT","Madrid","660",8
"TRIUMPH","TIGER SPORT","Málaga","660",2
"TRIUMPH","TIGER SPORT","Palmas (Las)","660",1
"TRIUMPH","TIGER SPORT","Pontevedra","660",1
"TRIUMPH","TIGER SPORT","Teruel","660",1
"TRIUMPH","TIGER SPORT","Valladolid","660",1
"TRIUMPH","TIGER SPORT","Zaragoza","660",3
"TRIUMPH","TIGER SPORT 800","Albacete","798",1
"TRIUMPH","TIGER SPORT 800","Alicante/Alacant","798",5
"TRIUMPH","TIGER SPORT 800","Barcelona","798",6
"TRIUMPH","TIGER SPORT 800","Bizkaia","798",2
"TRIUMPH","TIGER SPORT 800","Cádiz","798",2
"TRIUMPH","TIGER SPORT 800","Huelva","798",1
"TRIUMPH","TIGER SPORT 800","Illes Balears","798",1
"TRIUMPH","TIGER SPORT 800","Madrid","798",2
"TRIUMPH","TIGER SPORT 800","Málaga","798",3
"TRIUMPH","TIGER SPORT 800","Murcia","798",1
"TRIUMPH","TIGER SPORT 800","Navarra","798",1
"TRIUMPH","TIGER SPORT 800","Palmas (Las)","798",1
"TRIUMPH","TIGER SPORT 800","Pontevedra","798",1
"TRIUMPH","TIGER SPORT 800","Rioja (La)","798",1
"TRIUMPH","TIGER SPORT 800","Santa Cruz de Tenerife","798",1
"TRIUMPH","TIGER SPORT 800","Tarragona","798",1
"TRIUMPH","TIGER SPORT 800","Valencia/València","798",3
"TRIUMPH","TIGER SPORT 800","Zaragoza","798",2
"TRIUMPH","TRIDENT","Albacete","660",1
"TRIUMPH","TRIDENT","Alicante/Alacant","660",2
"TRIUMPH","TRIDENT","Almería","660",1
"TRIUMPH","TRIDENT","Asturias","660",2
"TRIUMPH","TRIDENT","Barcelona","660",5
"TRIUMPH","TRIDENT","Bizkaia","660",1
"TRIUMPH","TRIDENT","Cádiz","660",1
"TRIUMPH","TRIDENT","Gipuzkoa","660",1
"TRIUMPH","TRIDENT","Girona","660",1
"TRIUMPH","TRIDENT","Granada","660",1
"TRIUMPH","TRIDENT","Huelva","660",1
"TRIUMPH","TRIDENT","Illes Balears","660",1
"TRIUMPH","TRIDENT","Madrid","660",5
"TRIUMPH","TRIDENT","Málaga","660",2
"TRIUMPH","TRIDENT","Murcia","660",1
"TRIUMPH","TRIDENT","Tarragona","660",1
"TRIUMPH","TRIDENT","Valencia/València","660",4
"TRIUMPH","TRIDENT 660 TRIPLE TRI","Granada","660",1
"TRIUMPH","TRIDENT 660 TRIPLE TRI","Valladolid","660",1
"TRS","TR1 125","Barcelona","125",1
"TRS","TR1 250","Coruña (A)","248",1
"TRS","TR1 250","Lleida","248",1
"TRS","TR1 250","Málaga","248",1
"TRS","TR1 300","Barcelona","294",1
"TRS","TR1 300","Girona","294",1
"TRS","TR1 300","León","294",1
"TRS","TR1 300","Madrid","294",1
"TRS","TR1 300","Málaga","294",1
"TRS","TR1 300","Valencia/València","294",1
"UM","CHILL 125","Almería","125",1
"UM","CHILL 125","Ciudad Real","125",1
"UM","DSR ADVENTURE","Almería","124",1
"UM","DSR ADVENTURE","Ciudad Real","124",1
"UM","DSR ADVENTURE","Córdoba","124",1
"UM","DSR ADVENTURE","Lleida","124",1
"UM","DSR ADVENTURE","Murcia","124",1
"UM","DSR ADVENTURE","Sevilla","124",1
"UM","DSR EX 125","Burgos","124",1
"UM","DSR EX 125","Cáceres","124",1
"UM","DSR EX 125","Coruña (A)","124",1
"UM","DSR EX 125","Huelva","124",1
"UM","DSR EX 125","León","124",3
"UM","DSR EX 125","Salamanca","124",1
"UM","DSR EX 125","Zamora","124",1
"UM","DSR SM 125","Alicante/Alacant","124",1
"UM","DSR SM 125","Zamora","124",1
"UM","RENEGADE COMMANDO 125","Alicante/Alacant","124",2
"UM","RENEGADE COMMANDO 125","Barcelona","124",1
"UM","RENEGADE COMMANDO 125","Castellón/Castelló","124",1
"UM","RENEGADE COMMANDO 125","Ciudad Real","124",1
"UM","RENEGADE COMMANDO 125","Valencia/València","124",1
"UM","RENEGADE COMMANDO 300","Alicante/Alacant","292",1
"UM","RENEGADE COMMANDO CLAS","Pontevedra","124",1
"UM","RENEGADE FREEDOM 125","Madrid","124",1
"UM","RENEGADE SPORT Z 125","Málaga","125",2
"UM","RENEGADE SPORT Z 125","Tarragona","125",1
"UM","RENEGADE VEGAS 125","Alicante/Alacant","124",2
"UM","XTREET RS125","Badajoz","124",1
"VOGE","300AC X","Barcelona","292",1
"VOGE","300RALLY","Huesca","292",1
"VOGE","525ACX","Toledo","494",1
"VOGE","525DSX","Navarra","494",1
"VOGE","625DSX","Álava/Araba","581",2
"VOGE","625DSX","Albacete","581",2
"VOGE","625DSX","Alicante/Alacant","581",8
"VOGE","625DSX","Almería","581",6
"VOGE","625DSX","Asturias","581",6
"VOGE","625DSX","Badajoz","581",1
"VOGE","625DSX","Barcelona","581",21
"VOGE","625DSX","Bizkaia","581",2
"VOGE","625DSX","Burgos","581",1
"VOGE","625DSX","Cáceres","581",2
"VOGE","625DSX","Cádiz","581",8
"VOGE","625DSX","Cantabria","581",1
"VOGE","625DSX","Castellón/Castelló","581",1
"VOGE","625DSX","Ceuta","581",1
"VOGE","625DSX","Ciudad Real","581",1
"VOGE","625DSX","Córdoba","581",2
"VOGE","625DSX","Cuenca","581",3
"VOGE","625DSX","Gipuzkoa","581",2
"VOGE","625DSX","Girona","581",1
"VOGE","625DSX","Granada","581",8
"VOGE","625DSX","Guadalajara","581",3
"VOGE","625DSX","Huelva","581",3
"VOGE","625DSX","Illes Balears","581",5
"VOGE","625DSX","Jaén","581",1
"VOGE","625DSX","León","581",1
"VOGE","625DSX","Lleida","581",1
"VOGE","625DSX","Madrid","581",21
"VOGE","625DSX","Málaga","581",12
"VOGE","625DSX","Melilla","581",1
"VOGE","625DSX","Murcia","581",3
"VOGE","625DSX","Navarra","581",1
"VOGE","625DSX","Pontevedra","581",2
"VOGE","625DSX","Rioja (La)","581",2
"VOGE","625DSX","Salamanca","581",1
"VOGE","625DSX","Santa Cruz de Tenerife","581",13
"VOGE","625DSX","Sevilla","581",6
"VOGE","625DSX","Tarragona","581",1
"VOGE","625DSX","Toledo","581",2
"VOGE","625DSX","Valencia/València","581",24
"VOGE","625DSX","Valladolid","581",1
"VOGE","625DSX","Zaragoza","581",5
"VOGE","AC350","Barcelona","322",1
"VOGE","AC350","Málaga","322",1
"VOGE","AC350","Melilla","322",1
"VOGE","DS525X","Álava/Araba","494",1
"VOGE","DS525X","Albacete","494",1
"VOGE","DS525X","Alicante/Alacant","494",6
"VOGE","DS525X","Almería","494",4
"VOGE","DS525X","Asturias","494",1
"VOGE","DS525X","Ávila","494",1
"VOGE","DS525X","Badajoz","494",2
"VOGE","DS525X","Barcelona","494",12
"VOGE","DS525X","Bizkaia","494",1
"VOGE","DS525X","Burgos","494",1
"VOGE","DS525X","Cáceres","494",1
"VOGE","DS525X","Cádiz","494",12
"VOGE","DS525X","Cantabria","494",1
"VOGE","DS525X","Ceuta","494",2
"VOGE","DS525X","Córdoba","494",2
"VOGE","DS525X","Coruña (A)","494",3
"VOGE","DS525X","Gipuzkoa","494",2
"VOGE","DS525X","Girona","494",1
"VOGE","DS525X","Granada","494",3
"VOGE","DS525X","Huelva","494",2
"VOGE","DS525X","Huesca","494",1
"VOGE","DS525X","Illes Balears","494",3
"VOGE","DS525X","Jaén","494",2
"VOGE","DS525X","León","494",1
"VOGE","DS525X","Madrid","494",8
"VOGE","DS525X","Málaga","494",6
"VOGE","DS525X","Murcia","494",2
"VOGE","DS525X","Navarra","494",3
"VOGE","DS525X","Palmas (Las)","494",3
"VOGE","DS525X","Pontevedra","494",2
"VOGE","DS525X","Rioja (La)","494",1
"VOGE","DS525X","Salamanca","494",1
"VOGE","DS525X","Santa Cruz de Tenerife","494",2
"VOGE","DS525X","Tarragona","494",2
"VOGE","DS525X","Toledo","494",3
"VOGE","DS525X","Valencia/València","494",13
"VOGE","DS525X","Zaragoza","494",2
"VOGE","DS900X","Álava/Araba","895",6
"VOGE","DS900X","Albacete","895",5
"VOGE","DS900X","Alicante/Alacant","895",47
"VOGE","DS900X","Almería","895",14
"VOGE","DS900X","Asturias","895",15
"VOGE","DS900X","Badajoz","895",17
"VOGE","DS900X","Barcelona","895",93
"VOGE","DS900X","Bizkaia","895",16
"VOGE","DS900X","Burgos","895",5
"VOGE","DS900X","Cáceres","895",9
"VOGE","DS900X","Cádiz","895",33
"VOGE","DS900X","Cantabria","895",7
"VOGE","DS900X","Castellón/Castelló","895",10
"VOGE","DS900X","Ceuta","895",1
"VOGE","DS900X","Ciudad Real","895",3
"VOGE","DS900X","Córdoba","895",5
"VOGE","DS900X","Coruña (A)","895",14
"VOGE","DS900X","Cuenca","895",2
"VOGE","DS900X","Gipuzkoa","895",6
"VOGE","DS900X","Girona","895",9
"VOGE","DS900X","Granada","895",22
"VOGE","DS900X","Guadalajara","895",13
"VOGE","DS900X","Huelva","895",11
"VOGE","DS900X","Huesca","895",3
"VOGE","DS900X","Illes Balears","895",33
"VOGE","DS900X","Jaén","895",17
"VOGE","DS900X","León","895",14
"VOGE","DS900X","Lleida","895",9
"VOGE","DS900X","Lugo","895",4
"VOGE","DS900X","Madrid","895",96
"VOGE","DS900X","Málaga","895",59
"VOGE","DS900X","Melilla","895",5
"VOGE","DS900X","Murcia","895",13
"VOGE","DS900X","Navarra","895",14
"VOGE","DS900X","Ourense","895",1
"VOGE","DS900X","Palencia","895",3
"VOGE","DS900X","Palmas (Las)","895",15
"VOGE","DS900X","Pontevedra","895",13
"VOGE","DS900X","Rioja (La)","895",5
"VOGE","DS900X","Salamanca","895",3
"VOGE","DS900X","Santa Cruz de Tenerife","895",12
"VOGE","DS900X","Segovia","895",2
"VOGE","DS900X","Sevilla","895",25
"VOGE","DS900X","Soria","895",1
"VOGE","DS900X","Tarragona","895",19
"VOGE","DS900X","Teruel","895",2
"VOGE","DS900X","Toledo","895",11
"VOGE","DS900X","Valencia/València","895",42
"VOGE","DS900X","Valladolid","895",8
"VOGE","DS900X","Zamora","895",3
"VOGE","DS900X","Zaragoza","895",12
"VOGE","R125","Albacete","125",3
"VOGE","R125","Alicante/Alacant","125",13
"VOGE","R125","Almería","125",4
"VOGE","R125","Asturias","125",3
"VOGE","R125","Badajoz","125",1
"VOGE","R125","Barcelona","125",13
"VOGE","R125","Bizkaia","125",1
"VOGE","R125","Cáceres","125",3
"VOGE","R125","Cádiz","125",3
"VOGE","R125","Cantabria","125",1
"VOGE","R125","Castellón/Castelló","125",5
"VOGE","R125","Ceuta","125",1
"VOGE","R125","Ciudad Real","125",2
"VOGE","R125","Coruña (A)","125",3
"VOGE","R125","Cuenca","125",3
"VOGE","R125","Gipuzkoa","125",1
"VOGE","R125","Girona","125",2
"VOGE","R125","Granada","125",4
"VOGE","R125","Huelva","125",3
"VOGE","R125","Illes Balears","125",6
"VOGE","R125","Jaén","125",2
"VOGE","R125","León","125",2
"VOGE","R125","Lleida","125",3
"VOGE","R125","Lugo","125",1
"VOGE","R125","Madrid","125",16
"VOGE","R125","Málaga","125",9
"VOGE","R125","Melilla","125",2
"VOGE","R125","Murcia","125",3
"VOGE","R125","Navarra","125",3
"VOGE","R125","Ourense","125",3
"VOGE","R125","Palmas (Las)","125",2
"VOGE","R125","Salamanca","125",2
"VOGE","R125","Santa Cruz de Tenerife","125",11
"VOGE","R125","Sevilla","125",3
"VOGE","R125","Tarragona","125",7
"VOGE","R125","Toledo","125",2
"VOGE","R125","Valencia/València","125",11
"VOGE","R125","Valladolid","125",1
"VOGE","R125","Zaragoza","125",2
"VOGE","SR1","Álava/Araba","125",2
"VOGE","SR1","Alicante/Alacant","125",10
"VOGE","SR1","Badajoz","125",1
"VOGE","SR1","Barcelona","125",7
"VOGE","SR1","Bizkaia","125",3
"VOGE","SR1","Burgos","125",1
"VOGE","SR1","Cádiz","125",2
"VOGE","SR1","Ceuta","125",2
"VOGE","SR1","Córdoba","125",1
"VOGE","SR1","Gipuzkoa","125",1
"VOGE","SR1","Girona","125",1
"VOGE","SR1","Granada","125",2
"VOGE","SR1","Illes Balears","125",9
"VOGE","SR1","Jaén","125",1
"VOGE","SR1","León","125",2
"VOGE","SR1","Lleida","125",1
"VOGE","SR1","Madrid","125",9
"VOGE","SR1","Málaga","125",6
"VOGE","SR1","Melilla","125",7
"VOGE","SR1","Navarra","125",2
"VOGE","SR1","Ourense","125",1
"VOGE","SR1","Palmas (Las)","125",1
"VOGE","SR1","Pontevedra","125",3
"VOGE","SR1","Rioja (La)","125",3
"VOGE","SR1","Salamanca","125",1
"VOGE","SR1","Santa Cruz de Tenerife","125",11
"VOGE","SR1","Sevilla","125",2
"VOGE","SR1","Tarragona","125",2
"VOGE","SR1","Teruel","125",1
"VOGE","SR1","Valencia/València","125",10
"VOGE","SR1","Zamora","125",1
"VOGE","SR1","Zaragoza","125",6
"VOGE","SR16","Alicante/Alacant","125",3
"VOGE","SR16","Almería","125",1
"VOGE","SR16","Asturias","125",1
"VOGE","SR16","Barcelona","125",10
"VOGE","SR16","Bizkaia","125",1
"VOGE","SR16","Cantabria","125",1
"VOGE","SR16","Castellón/Castelló","125",1
"VOGE","SR16","Coruña (A)","125",2
"VOGE","SR16","Gipuzkoa","125",2
"VOGE","SR16","Girona","125",3
"VOGE","SR16","Granada","125",2
"VOGE","SR16","Huesca","125",1
"VOGE","SR16","Illes Balears","125",3
"VOGE","SR16","León","125",1
"VOGE","SR16","Madrid","125",7
"VOGE","SR16","Málaga","125",5
"VOGE","SR16","Melilla","125",1
"VOGE","SR16","Navarra","125",1
"VOGE","SR16","Santa Cruz de Tenerife","125",1
"VOGE","SR16","Tarragona","125",2
"VOGE","SR16","Valencia/València","125",3
"VOGE","SR1ADV","Albacete","125",1
"VOGE","SR1ADV","Alicante/Alacant","125",15
"VOGE","SR1ADV","Almería","125",2
"VOGE","SR1ADV","Asturias","125",2
"VOGE","SR1ADV","Barcelona","125",18
"VOGE","SR1ADV","Bizkaia","125",2
"VOGE","SR1ADV","Burgos","125",1
"VOGE","SR1ADV","Cáceres","125",2
"VOGE","SR1ADV","Cádiz","125",6
"VOGE","SR1ADV","Cantabria","125",1
"VOGE","SR1ADV","Castellón/Castelló","125",1
"VOGE","SR1ADV","Ceuta","125",2
"VOGE","SR1ADV","Ciudad Real","125",2
"VOGE","SR1ADV","Córdoba","125",3
"VOGE","SR1ADV","Gipuzkoa","125",3
"VOGE","SR1ADV","Girona","125",4
"VOGE","SR1ADV","Granada","125",8
"VOGE","SR1ADV","Illes Balears","125",13
"VOGE","SR1ADV","Jaén","125",4
"VOGE","SR1ADV","León","125",2
"VOGE","SR1ADV","Lugo","125",1
"VOGE","SR1ADV","Madrid","125",9
"VOGE","SR1ADV","Málaga","125",20
"VOGE","SR1ADV","Melilla","125",6
"VOGE","SR1ADV","Murcia","125",2
"VOGE","SR1ADV","Navarra","125",1
"VOGE","SR1ADV","Ourense","125",1
"VOGE","SR1ADV","Palmas (Las)","125",2
"VOGE","SR1ADV","Pontevedra","125",3
"VOGE","SR1ADV","Rioja (La)","125",1
"VOGE","SR1ADV","Salamanca","125",1
"VOGE","SR1ADV","Santa Cruz de Tenerife","125",9
"VOGE","SR1ADV","Sevilla","125",2
"VOGE","SR1ADV","Tarragona","125",6
"VOGE","SR1ADV","Toledo","125",1
"VOGE","SR1ADV","Valencia/València","125",12
"VOGE","SR1ADV","Zaragoza","125",3
"VOGE","SR3","Álava/Araba","244",1
"VOGE","SR3","Alicante/Alacant","244",4
"VOGE","SR3","Almería","244",2
"VOGE","SR3","Badajoz","244",2
"VOGE","SR3","Barcelona","244",11
"VOGE","SR3","Bizkaia","244",1
"VOGE","SR3","Cáceres","244",2
"VOGE","SR3","Cádiz","244",3
"VOGE","SR3","Cantabria","244",1
"VOGE","SR3","Castellón/Castelló","244",1
"VOGE","SR3","Ceuta","244",1
